variant,id,turnover,etv
Target,1410290,80.0,-19.398400902748108
Control,7951618,70.0,20.51359987258911
Control,1435752,0.0,0.0
Target,5488624,0.0,0.0
Control,4514045,0.46,0.1713999956846237
Target,7844795,0.0,0.0
Target,6461258,383.06,-32.81719791889191
Control,5187374,0.0,0.0
Target,7414565,0.0,0.0
Target,2891389,0.0,0.0
Control,2037690,104.84,13.25239996612072
Control,8414211,0.0,0.0
Target,5351174,0.0,0.0
Control,2467867,0.0,0.0
Target,5069516,0.0,0.0
Target,7599033,3.03,0.0
Target,1704944,3482.76,339.29720282554626
Target,2235100,150.0002,20.52650046348572
Control,5388611,271.6,94.21429979801178
Target,8147014,0.0,0.0
Control,7560261,412.5,33.29550090432167
Control,7121932,0.0,0.0
Control,7597757,100.0001,6.874200344085693
Target,4155008,464.9999,6.5584991574287415
Target,6744624,85.34,14.80270004272461
Control,3542666,38.56,3.353000070899725
Target,1239516,25.0,-13.259499549865724
Control,4910389,0.0,0.0
Target,5371912,70.0,11.171900033950806
Control,7452560,0.0,0.0
Control,2734563,0.0,0.0
Target,7655218,35.0,11.634700059890749
Control,8090015,21.2,4.073699997825315
Control,3539559,79.99,5.8931997418403625
Target,7269335,20.64,1.9742999970912931
Control,7741964,0.0,0.0
Control,2010067,264.15,36.29309979081154
Target,8696852,51.0,7.584599979221821
Control,2647745,131.77,17.176600098609924
Control,2432410,50.0,25.0398006439209
Control,5046949,0.0,0.0
Control,4361848,27.8,1.2923000045120716
Control,871763,4.9993,1.6491999924182892
Target,6933434,420.18,34.26929980516434
Target,5464517,0.0,0.0
Target,4637973,841.4,52.68789936602115
Target,2698979,49.2506,10.587400063872336
Control,2048766,130.0,33.068299293518066
Target,2069069,0.0,0.0
Control,6821020,0.0,0.0
Control,6594804,0.0,0.0
Control,4610358,216.65,6.360699977609329
Control,1986460,10.0,4.175000190734863
Target,4476415,200.0,25.91409921646118
Target,3944071,21.9988,9.886799961328506
Target,3656147,0.0,0.0
Control,4043434,35.0001,1.6249000430107117
Target,8293592,1129.4,74.38019835576415
Target,6825790,10.0,4.697999954223633
Target,3163913,49.94,2.79330062866211
Target,3105558,0.0,0.0
Control,4789676,0.0,0.0
Target,1957649,0.0,0.0
Control,7201258,0.0,0.0
Target,1737276,34.9999,4.978299975395203
Control,5078948,20.0,-0.5361000299453735
Target,2035235,40.0,10.361199975013731
Target,2734880,154.5,25.122399732470512
Target,1227088,187.0,22.297699749469757
Control,1780358,190.0003,15.911201119422913
Control,1692131,0.0,0.0
Control,345596,0.0,0.0
Control,3719032,0.0,0.0
Control,1193357,0.0,0.0
Target,6406664,0.0,0.0
Control,8266907,0.0,0.0
Control,5391493,30.0,1.089399978518486
Target,1339316,0.0,0.0
Target,4360279,35.0,5.05049991607666
Target,1347839,0.0,0.0
Control,2620835,0.0,0.0
Control,4660424,61.41,15.116499781608582
Target,2394621,0.0,0.0
Control,6450222,0.0,0.0
Target,6985060,0.0,0.0
Control,3218615,0.0,0.0
Target,1086041,1399.84,7.941499680280685
Control,8172471,0.0,0.0
Target,4531735,443.5,57.01609957381152
Control,1800234,214.3,39.790499683469534
Target,4973567,1.0,0.1366000026464462
Control,4190873,280.62,29.258600488305092
Target,7214419,401.5,61.16250020265579
Target,7227188,15.0003,2.360599994659424
Control,2536375,89.4445,7.872499942779541
Target,4901979,0.0,0.0
Control,3776385,10.0004,3.753499984741211
Control,2234240,0.0,0.0
Target,1985823,534.4301,4.563499927520752
Target,2807198,0.01,0.0015000000130385
Target,4065247,169.0,22.414299964904785
Target,5314217,180.0,30.1030997633934
Control,7304738,0.0,0.0
Control,4078971,0.0,0.0
Control,1786398,0.0,0.0
Target,4923489,0.0,0.0
Target,2271949,145.0001,21.300099670886993
Target,7118462,100.0,0.072200059890747
Control,2135695,90.0,4.217499852180481
Control,3445506,0.0,0.0
Target,2199676,160.0,20.03659909963608
Control,2719332,956.3899,23.43269953597337
Target,7203795,138.2902,20.680899663362652
Target,5238111,0.0,0.0
Control,1692482,0.0,0.0
Target,4616562,99.4499,12.315600037574768
Target,1598740,0.0,0.0
Target,6851368,0.0,0.0
Target,4625177,0.0,0.0
Control,5039367,15.0,7.119999885559082
Target,7371440,0.0,0.0
Target,1031327,0.0,0.0
Target,5364781,25.0,8.089799880981445
Control,6401766,969.1203,66.45960060716607
Control,6839692,50.0,5.910799920558929
Control,4985731,30.0,4.466499924659729
Target,2137198,0.0,0.0
Control,7182144,367.5005,58.220299104228616
Target,486163,0.0,0.0
Control,6968496,30.0,10.686599731445312
Target,800191,57.59,10.207300059031695
Target,1149536,0.0,0.0
Target,4184928,0.0,0.0
Control,5173902,33.0,8.640400171279907
Control,2348863,0.0,0.0
Target,6422632,0.0,0.0
Target,3028124,36.5,2.7802000641822815
Target,5125251,81.5796,21.20030005439185
Target,3372259,19.9999,8.341699838638306
Target,7491791,0.0,0.0
Target,8725021,100.0,9.216500282287598
Control,6439349,0.0,0.0
Control,4090458,15.0,3.8575000762939458
Target,4333751,0.0,0.0
Target,5368383,125.0,-41.06449913978577
Control,5026009,143.7,-0.1797003112733364
Control,1940066,158.0,-22.996101677417755
Control,1098338,150.0,-35.609100341796875
Control,6511038,0.0,0.0
Control,3835000,205.09,8.823300242424011
Control,8228891,177.8,7.022099941968918
Target,1874416,405.0,-8.631499767303467
Control,1358344,0.0,0.0
Target,1765383,100.0002,22.24620056152344
Control,387902,81.32,-16.686899662017822
Target,3137961,0.0,0.0
Control,2880896,66.83,17.33189994841814
Control,954832,171.6665,-13.62450024485588
Target,5358550,180.86,20.963000297546387
Target,5364735,0.0,0.0
Target,2691738,114.77,11.21079994365573
Target,6475891,271.6666,10.39219994843006
Target,7101331,200.0,-45.13559985160827
Target,8231938,0.0,0.0
Control,2611821,0.0,0.0
Control,2572978,150.0,34.23769950866699
Control,309734,30.0,0.0
Target,2542349,327.68,1.095997989177704
Target,7469012,0.0,0.0
Control,8683360,0.0,0.0
Target,3311146,0.0,0.0
Control,6998845,50.0002,5.403299927711487
Control,5029082,0.0,0.0
Control,4105495,0.0,0.0
Control,2133764,6.2,0.4086999893188476
Control,7447378,0.0,0.0
Target,2565038,0.0,0.0
Control,8145599,0.0,0.0
Control,5425381,20.0,-5.461000204086304
Target,6521075,0.0,0.0
Target,1805807,0.0,0.0
Target,2204118,25.0,12.44540023803711
Target,5044134,40.0,10.640399754047394
Target,7424210,0.0,0.0
Control,4499161,0.0,0.0
Control,5223083,186.8398,24.011000096797943
Control,1163324,0.0,0.0
Target,6927044,0.0,0.0
Control,2983447,87.0,9.216699928045273
Target,2181844,7047.0,333.54589731723536
Target,5113587,0.0,0.0
Control,5412412,191.0304,25.431900318711996
Target,4612431,0.0,0.0
Target,5047938,100.0,11.608700037002563
Target,5383094,0.0,0.0
Target,793749,185.0,12.237499475479126
Control,2064102,0.0,0.0
Control,3846648,0.0,0.0
Target,5508808,89.9999,39.5696005821228
Target,862684,124.9999,-9.489699957426636
Control,8391746,0.0,0.0
Control,1781954,0.0,0.0
Control,3004292,25.0,2.4994999393820763
Target,3880476,210.0,-26.38570022583008
Target,537610,0.0,0.0
Target,5470899,248.2906,0.0
Target,4560320,65.0004,18.08130007982254
Control,996722,72.66,5.520400106906891
Control,5373818,20.0002,5.843899965286255
Control,7333918,0.0,0.0
Target,3099184,0.0,0.0
Target,8748361,299.9997,79.8974997997284
Target,7770844,119.98,-10.488500148057938
Control,2349085,0.0,0.0
Control,1429036,232.0,10.96310056746006
Control,4373900,0.0,0.0
Control,2342979,47.92,9.765999850817025
Control,5354647,1147.56,39.44620078802109
Control,3007251,0.0,0.0
Target,2585741,0.0,0.0
Target,1960735,69.8202,-16.22799915075302
Control,8162852,0.0,0.0
Target,257134,77.0,4.791400119662285
Control,2644812,0.0,0.0
Control,1551169,2252.76,80.90359946154058
Target,4683229,0.0,0.0
Control,3710567,0.0,0.0
Control,237067,482.65,21.607600025832653
Control,2062855,0.0,0.0
Target,2835634,0.0,0.0
Target,939620,335.49,19.577600218355656
Control,4922982,0.0,0.0
Target,2253113,50.0,13.51159954071045
Target,7063637,50.3595,7.339500166475773
Control,5357967,0.0,0.0
Control,3097220,108.82,-12.41300004720688
Target,6466307,20.0002,6.642199993133545
Control,2738109,100.0,-3.482100009918213
Control,4945765,0.0,0.0
Control,2528003,71.0,4.929900094866753
Target,982544,148.0,9.267499759793282
Control,1323602,0.0,0.0
Control,2571982,0.0,0.0
Target,4679788,0.0,0.0
Control,4688333,205.0,41.51530075073242
Control,2986568,0.0,0.0
Control,3761458,210.0,11.114500164985657
Control,6928902,1.6667,0.4171000123023987
Control,5199997,141.2,32.71100030839443
Target,7968896,0.0,0.0
Control,544102,234.34,7.920799791812897
Control,6815027,133.78,11.576799988746645
Control,5318763,0.0,0.0
Control,2556054,37.0902,3.39869983214885
Control,8461021,0.0,0.0
Control,1098684,30.0,7.381999850273132
Target,4904366,0.0,0.0
Control,5108022,270.7705,62.42989986762405
Control,7070976,300.0,-4.8628010749816895
Control,1092761,62.9332,4.870599992573261
Target,5349940,0.0,0.0
Target,8701369,176.0,27.51650032401085
Target,8738677,0.0,0.0
Control,3543496,260.66,-11.675900220870972
Target,2025577,325.81,4.436600744724274
Target,5391434,348.3,56.539000511169434
Target,4156615,0.0,0.0
Target,5443721,20.0002,4.187800168991089
Control,2567405,0.0,0.0
Target,2864167,90.98,0.3763998877257108
Target,5378350,0.0,0.0
Target,1826484,0.0,0.0
Target,5133551,200.0001,26.936699390411377
Target,6420634,175.0,29.179900407791138
Control,5046932,187.18,15.346899956464767
Target,4142246,51.0004,7.244599997997284
Target,5166468,75.9999,6.340699832886457
Control,4310626,0.0,0.0
Control,386619,23.31,1.099700006263447
Control,2131540,0.0,0.0
Control,1422231,30.18,3.1671000053174794
Target,8219591,0.0,0.0
Control,664470,0.0,0.0
Target,5346469,0.0,0.0
Target,3105433,0.0,0.0
Target,8147241,19.16,2.464399993419647
Control,3913950,30.0,8.337300300598145
Target,3809841,20.0,5.35290002822876
Target,5353719,0.0,0.0
Control,1630915,20.0,10.172799587249756
Control,5299985,674.5,26.78560027992353
Control,5343255,32.0,0.9801998734474182
Control,490279,0.0,0.0
Control,5475251,0.0,0.0
Target,4433286,30.0,14.971599578857422
Control,3780228,183.7,-17.597600176930428
Target,1322589,50.0,2.8166999965906143
Target,3136152,70.0,-0.2231000065803527
Target,3969597,0.0,0.0
Target,1641330,0.0,0.0
Control,2202417,128.0,5.693400040268898
Control,2689671,26.8802,6.108200013637543
Control,5098115,5.0,1.12909996509552
Target,4474290,0.0,0.0
Target,1756267,0.0,0.0
Control,6499461,0.0,0.0
Control,6891144,0.0,0.0
Control,2346491,0.0,0.0
Control,6545055,0.0,0.0
Control,7199047,0.0,0.0
Control,536135,0.0,0.0
Target,5360242,1949.0008,123.5372998714447
Control,814026,259.9999,1.9095975756645205
Target,1351743,114.0,15.327800139784811
Target,5132980,0.0,0.0
Target,4904393,15.0,-0.7622999921441078
Control,4078278,0.0,0.0
Control,3137997,0.0,0.0
Control,4242765,0.0,0.0
Target,1444255,500.0,20.2273006439209
Control,2221966,0.0,0.0
Control,7298027,0.0,0.0
Control,822688,25.1001,5.337300091981888
Control,5077271,0.0,0.0
Target,7012461,0.0,0.0
Control,857554,10.0002,5.249099969863892
Control,3684935,183.0,24.788899838924408
Control,7424681,0.0,0.0
Target,5314218,400.91,28.78200028836727
Target,6454543,0.0,0.0
Control,4631435,30.0,5.415200114250183
Control,2566227,56.9101,5.883500024676323
Control,1072946,25.0,1.2347999811172483
Target,6402591,0.0,0.0
Control,4674252,0.0,0.0
Control,2287336,0.0,0.0
Target,5238204,46.0,3.3970000073313713
Control,5547280,203.25,53.73269957304001
Target,2183842,0.0,0.0
Control,538118,632.0,121.49310052394868
Control,311747,0.0,0.0
Target,8460993,40.0,6.1875998973846436
Target,1122177,0.0,0.0
Target,5076021,399.69,66.42829988151789
Control,783197,0.0,0.0
Control,7529173,12.0,-1.7151998579502106
Control,5034992,0.0,0.0
Control,2878959,200.0204,21.225099563598633
Target,7915886,887.64,127.32369893789291
Target,829281,0.0,0.0
Control,5453249,50.0,8.339799880981445
Control,5310965,9.0996,4.744899868965149
Target,2999484,3.3333,1.048799991607666
Control,6440783,0.0,0.0
Target,1561377,0.0,0.0
Target,6485464,0.0,0.0
Control,5350938,364.959,48.786000430583954
Target,2379187,0.0,0.0
Target,2634428,107.5,8.197200059890747
Control,887744,0.0,0.0
Control,4448759,0.0,0.0
Target,5395270,36.0,8.71429991722107
Control,6957299,0.0,0.0
Target,2151157,55.0002,18.53290033340454
Control,5015960,5.0,0.7673999965190887
Control,8760693,59.9998,-0.9392999708652496
Control,5304781,153.0,14.930700346827509
Target,1476236,0.0,0.0
Target,5324878,0.0,0.0
Target,2113761,250.0,-32.28360080718994
Control,1125234,0.0,0.0
Control,1670010,0.0,0.0
Target,3550276,0.0,0.0
Target,1866783,483.1102,141.05020159482956
Control,4593704,480.0,4.819999694824219
Control,7197314,0.0,0.0
Control,1355575,0.0,0.0
Control,5060381,640.0,46.60500036645681
Control,6873117,0.0,0.0
Target,2479052,45.0,0.0
Target,7999056,0.0,0.0
Control,5152131,0.0,0.0
Target,5361631,0.0,0.0
Target,820329,70.0006,23.03280019760132
Target,4627162,0.0,0.0
Target,5489289,117.5,17.654300034046173
Target,2448992,0.0,0.0
Target,836227,0.0,0.0
Control,4431761,0.0,0.0
Control,3006353,158.0001,28.351399838924408
Control,6441037,1424.18,205.49900051951408
Target,5407315,0.0,0.0
Control,5354977,584.9993,38.62529927492142
Target,1143882,495.0,52.41659939289093
Control,3002694,0.0,0.0
Target,3393467,0.0,0.0
Target,5136257,7.75,-3.8357999324798584
Target,4395418,0.0,0.0
Control,3057968,53.3333,5.4873998165130615
Control,4679763,0.0,0.0
Target,7030508,0.0,0.0
Target,8569162,197.32,30.99320001900196
Control,132682,0.0,0.0
Target,4875771,0.0,0.0
Target,2221282,16.5003,2.718199983239174
Control,5029762,0.0,0.0
Control,6634731,0.0,0.0
Control,4884604,0.0,0.0
Target,5038418,131.6666,24.057799339294434
Control,4472060,0.0,0.0
Control,4785256,200.0,0.0
Control,719311,79.9556,17.560900069773197
Target,2565884,0.0,0.0
Control,3012418,129.16,25.3702999278903
Control,2076044,1089.0,90.83960032463074
Target,1013398,117.2,33.22839951515198
Control,5085295,267.0704,41.26620018482208
Control,962638,0.0,0.0
Target,8102343,0.0,0.0
Control,1107086,0.0,0.0
Control,1099966,0.0,0.0
Target,4080829,93.5,6.262099802494049
Target,3926154,219.0003,37.46679937839508
Control,8640273,29.0,6.0786000192165375
Control,3682550,100.0,3.640899896621704
Target,5011503,169.0004,25.4628003872931
Control,7890205,155.0,40.06489998102188
Control,5354739,33.0,5.86130003631115
Control,1543980,0.0,0.0
Target,2254334,0.0,0.0
Control,7574323,15.0,4.001800060272217
Target,1854266,139.77,23.946399804204702
Target,2721733,750.0,182.3606983423233
Control,3337863,250.0,10.590499877929688
Control,6314445,0.0,0.0
Target,5064048,10.0,2.4475998878479004
Target,3775778,0.0,0.0
Control,5364325,400.0001,29.625999927520752
Target,8220025,660.0005,120.10190002992748
Target,6812845,25.21,6.062499940395355
Target,7004498,0.0,0.0
Target,2878881,0.0,0.0
Control,7554229,132.75,9.068899810314178
Control,4410014,10.0,3.6642000675201416
Target,4581062,0.0,0.0
Target,2639632,78.3,4.249300122261047
Control,5494504,0.0,0.0
Control,289321,200.0,-13.765501022338867
Target,6555790,0.0,0.0
Target,1704737,0.0,0.0
Target,5350725,3358.1998,380.6848005354405
Control,7606306,64.53,9.57520006597042
Control,5031852,0.0,0.0
Control,5326756,0.0,0.0
Target,5390000,0.0,0.0
Target,6479251,0.0,0.0
Control,6463468,15.0004,3.7214999198913574
Target,6451781,5.0,1.777400016784668
Control,2622741,0.0,0.0
Control,1286067,385.0003,23.475700706243515
Target,5246657,0.0,0.0
Target,5025104,20.18,5.768900036811829
Target,4073056,209.4597,-6.949399828910828
Target,5360413,0.0,0.0
Control,5371355,0.0,0.0
Target,7350131,60.0,5.101399660110474
Target,1199007,340.0,21.680000042542815
Target,5350246,253.2398,10.185201227664948
Control,5367627,340.96,31.23099997639656
Control,3245758,344.0,75.36539969593287
Target,7955246,0.0,0.0
Control,2569245,0.0,0.0
Control,4344279,35.0,-3.577300250530243
Target,2480529,0.0,0.0
Control,3515675,0.0,0.0
Control,6801374,0.0,0.0
Target,3859278,50.1,10.59969998896122
Target,7038332,120.0,-2.7106990814208984
Control,2527763,85.0002,10.4704999178648
Target,1141792,0.0,0.0
Target,7650462,24.9998,1.7512999773025513
Target,6996622,0.0,0.0
Target,4364329,416.0001,93.28229856491087
Control,6511916,50.99,-5.390599846839905
Target,660650,115.0001,-7.3978005684912205
Target,3180368,0.0,0.0
Target,5381642,101.9999,29.879700660705566
Control,7506100,150.0,11.108999729156494
Control,7000264,50.0,19.93420028686523
Control,2082444,166.0,10.065099835395811
Target,3857189,194.6701,44.29349970817566
Control,2194537,0.0,0.0
Control,2192381,0.0,0.0
Control,5049341,300.0,28.66230010986328
Target,5352522,50.0,5.368299961090088
Control,5377393,0.0,0.0
Control,8761196,755.72,69.21150017436594
Target,3711204,15.0,3.3628000020980835
Control,1827000,20.0,-5.929199784994125
Target,4309108,0.0,0.0
Control,3751097,62.5,10.438000157475471
Control,2658433,0.0,0.0
Control,6698398,1414.0,52.27189803123474
Target,330955,40.0,-10.06659984588623
Target,6439830,9.6997,4.4453999400138855
Target,8075021,69.9993,27.032100200653076
Control,7382361,15.0,7.104599714279175
Control,7183898,144.82,8.628700107336044
Control,1758767,0.0,0.0
Target,1883231,78.9094,-4.916699841618538
Target,6446357,19.76,3.936000071465969
Control,3961397,6.86,-3.5634999871253967
Control,4622152,122.7981,11.916599727235734
Target,6844204,2776.2,180.25620079040527
Control,8326230,799.84,149.5434012413025
Control,321376,106.95,-6.897899776697159
Target,8791818,0.0,0.0
Control,2811159,175.0001,27.406299829483032
Control,4225432,316.28,39.6115999519825
Target,2288347,0.0,0.0
Target,7941693,0.0,0.0
Control,3842057,50.0,12.50879955291748
Control,2257775,0.0,0.0
Control,6644797,10.0,1.9471999257802963
Control,1865695,123.0,19.89450031518936
Target,5057409,0.0,0.0
Target,2685173,188.89,26.24830025434494
Target,5044785,0.0,0.0
Target,3120744,0.0,0.0
Target,449137,35.0,5.564200162887573
Control,811097,1133.0,101.60260127484798
Target,7964337,131.0,3.3792000357061625
Control,1547001,0.0,0.0
Target,5089925,0.0,0.0
Target,7931073,0.0,0.0
Target,5344120,271.61,48.73929950594902
Target,2472371,0.0,0.0
Control,3759575,129.9201,-0.896299846470356
Control,1213354,0.0,0.0
Control,5110189,0.0,0.0
Control,2803005,0.0,0.0
Control,4542192,49.9998,-4.0883002281188965
Control,3188671,180.0,39.04479992389679
Control,2748927,0.0,0.0
Control,1581919,379.7597,47.55110049247742
Control,7685516,0.0,0.0
Control,330347,0.0,0.0
Control,6789678,0.0,0.0
Control,1061125,20.0,5.664700031280518
Control,7932276,325.0,-54.585098907351494
Target,3108536,0.0,0.0
Control,1767953,0.0,0.0
Target,286092,200.0,9.68179988861084
Control,6546418,0.0,0.0
Target,5349949,10.0,4.494200229644775
Target,3244863,0.0,0.0
Control,4914647,47.4999,12.947999835014343
Control,3670739,85.2001,12.19329971820116
Control,7896139,80.9597,23.63999998383224
Target,5060127,552.48,85.32620003819466
Target,454886,204.0,48.971100211143494
Target,1051572,200.0,-45.10859823226929
Target,5613605,0.0,0.0
Target,1628269,0.0,0.0
Target,2769427,0.0,0.0
Target,5333852,186.08,20.084700152277943
Control,5358527,50.0,3.498500108718872
Target,5417008,74.88,10.78009995818138
Target,3451010,143.34,24.002500073052943
Control,4477429,0.0,0.0
Control,4050900,75.5,1.6889000833034515
Control,1488313,1.6667,0.5195000171661377
Target,853403,599.88,106.84799897670746
Target,4615260,0.0,0.0
Control,4530432,121.0407,13.80250011011958
Target,1819170,0.0,0.0
Target,1298740,322.4001,53.01319918036461
Control,1769057,1936.64,102.80959960632026
Target,830708,9.9998,4.938399910926819
